submission_id,RT,actualLife,age,comments,education,endTime,experiment_id,gender,intent,languages,option1,option2,outcome,perceivedLife,question,rating_slider,rating_slider_actual,rating_slider_perceived,startDate,startTime,timeSpent,trial_number,trial_type
177,92224,Looking at the actual life: ,25,,graduated_high_school,1542456794475,12,male,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,100,82,57,Sat Nov 17 2018 12:55:22 GMT+0100 (Mitteleuropäische Normalzeit),1542455722782,17.86155,4,mainSliderRating
176,54469,Looking at the actual life: ,25,,graduated_high_school,1542454751228,12,male,devil,"German, Russian ",Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,100,80,100,Sat Nov 17 2018 12:35:34 GMT+0100 (Central European Standard Time),1542454534912,3.6052666666666666,1,mainSliderRating
176,49651,Looking at the actual life: ,25,,graduated_high_school,1542454751228,12,male,angel,"German, Russian ",Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,100,71,91,Sat Nov 17 2018 12:35:34 GMT+0100 (Central European Standard Time),1542454534912,3.6052666666666666,2,mainSliderRating
176,32903,Looking at the actual life: ,25,,graduated_high_school,1542454751228,12,male,angel,"German, Russian ",Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,100,100,100,Sat Nov 17 2018 12:35:34 GMT+0100 (Central European Standard Time),1542454534912,3.6052666666666666,3,mainSliderRating
176,47333,Looking at the actual life: ,25,,graduated_high_school,1542454751228,12,male,devil,"German, Russian ",Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,80,0,9,Sat Nov 17 2018 12:35:34 GMT+0100 (Central European Standard Time),1542454534912,3.6052666666666666,4,mainSliderRating
175,157651,Looking at the actual life: ,22,I know what you did last summer...,graduated_high_school,1542403916124,12,female,angel,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,100,30,100,Fri Nov 16 2018 22:19:55 GMT+0100 (Mitteleuropäische Normalzeit),1542403195946,12.002966666666667,1,mainSliderRating
175,107386,Looking at the actual life: ,22,I know what you did last summer...,graduated_high_school,1542403916124,12,female,devil,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,100,8,95,Fri Nov 16 2018 22:19:55 GMT+0100 (Mitteleuropäische Normalzeit),1542403195946,12.002966666666667,2,mainSliderRating
175,111324,Looking at the actual life: ,22,I know what you did last summer...,graduated_high_school,1542403916124,12,female,devil,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,94,0,100,Fri Nov 16 2018 22:19:55 GMT+0100 (Mitteleuropäische Normalzeit),1542403195946,12.002966666666667,3,mainSliderRating
175,62923,Looking at the actual life: ,22,I know what you did last summer...,graduated_high_school,1542403916124,12,female,angel,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,96,100,100,Fri Nov 16 2018 22:19:55 GMT+0100 (Mitteleuropäische Normalzeit),1542403195946,12.002966666666667,4,mainSliderRating
174,89335,Looking at the actual life: ,22,,graduated_high_school,1542394138708,12,female,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,100,13,99,Fri Nov 16 2018 19:44:17 GMT+0100 (CET),1542393857528,4.686333333333334,1,mainSliderRating
174,62015,Looking at the actual life: ,22,,graduated_high_school,1542394138708,12,female,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,89,21,89,Fri Nov 16 2018 19:44:17 GMT+0100 (CET),1542393857528,4.686333333333334,2,mainSliderRating
174,51160,Looking at the actual life: ,22,,graduated_high_school,1542394138708,12,female,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,98,100,100,Fri Nov 16 2018 19:44:17 GMT+0100 (CET),1542393857528,4.686333333333334,3,mainSliderRating
174,41735,Looking at the actual life: ,22,,graduated_high_school,1542394138708,12,female,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,100,0,100,Fri Nov 16 2018 19:44:17 GMT+0100 (CET),1542393857528,4.686333333333334,4,mainSliderRating
173,127908,Looking at the actual life: ,20,,graduated_high_school,1542377027204,12,female,devil,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,100,41,81,Fri Nov 16 2018 13:53:57 GMT+0000 (GMT),1542376437142,9.834366666666666,1,mainSliderRating
173,75210,Looking at the actual life: ,20,,graduated_high_school,1542377027204,12,female,angel,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,100,41,86,Fri Nov 16 2018 13:53:57 GMT+0000 (GMT),1542376437142,9.834366666666666,2,mainSliderRating
173,83672,Looking at the actual life: ,20,,graduated_high_school,1542377027204,12,female,angel,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,100,36,85,Fri Nov 16 2018 13:53:57 GMT+0000 (GMT),1542376437142,9.834366666666666,3,mainSliderRating
173,77428,Looking at the actual life: ,20,,graduated_high_school,1542377027204,12,female,devil,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,100,34,84,Fri Nov 16 2018 13:53:57 GMT+0000 (GMT),1542376437142,9.834366666666666,4,mainSliderRating
172,121265,Looking at the actual life: ,22,,graduated_high_school,1542368492342,12,male,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,89,8,83,Fri Nov 16 2018 11:41:54 GMT+0100 (Central European Standard Time),1542364914638,59.6284,1,mainSliderRating
172,52717,Looking at the actual life: ,22,,graduated_high_school,1542368492342,12,male,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,84,61,85,Fri Nov 16 2018 11:41:54 GMT+0100 (Central European Standard Time),1542364914638,59.6284,2,mainSliderRating
172,47206,Looking at the actual life: ,22,,graduated_high_school,1542368492342,12,male,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,87,31,84,Fri Nov 16 2018 11:41:54 GMT+0100 (Central European Standard Time),1542364914638,59.6284,3,mainSliderRating
172,45358,Looking at the actual life: ,22,,graduated_high_school,1542368492342,12,male,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,82,56,83,Fri Nov 16 2018 11:41:54 GMT+0100 (Central European Standard Time),1542364914638,59.6284,4,mainSliderRating
170,86166,Looking at the actual life: ,,"It might be worth getting the text checked by a native speaker. Occassionally, sentences were worded weirdly, included colloquial terms (like 'cause' instead of 'because'), or ungrammatical terms (like 'somebodies' instead of 'somebody's' at the first page)",graduated_college,1542357290017,12,female,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,100,100,100,Fri Nov 16 2018 09:27:00 GMT+0100 (Mitteleuropäische Normalzeit),1542356820579,7.823966666666666,1,mainSliderRating
170,76196,Looking at the actual life: ,,"It might be worth getting the text checked by a native speaker. Occassionally, sentences were worded weirdly, included colloquial terms (like 'cause' instead of 'because'), or ungrammatical terms (like 'somebodies' instead of 'somebody's' at the first page)",graduated_college,1542357290017,12,female,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,59,0,38,Fri Nov 16 2018 09:27:00 GMT+0100 (Mitteleuropäische Normalzeit),1542356820579,7.823966666666666,2,mainSliderRating
170,70858,Looking at the actual life: ,,"It might be worth getting the text checked by a native speaker. Occassionally, sentences were worded weirdly, included colloquial terms (like 'cause' instead of 'because'), or ungrammatical terms (like 'somebodies' instead of 'somebody's' at the first page)",graduated_college,1542357290017,12,female,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,63,75,61,Fri Nov 16 2018 09:27:00 GMT+0100 (Mitteleuropäische Normalzeit),1542356820579,7.823966666666666,3,mainSliderRating
170,63641,Looking at the actual life: ,,"It might be worth getting the text checked by a native speaker. Occassionally, sentences were worded weirdly, included colloquial terms (like 'cause' instead of 'because'), or ungrammatical terms (like 'somebodies' instead of 'somebody's' at the first page)",graduated_college,1542357290017,12,female,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,100,70,100,Fri Nov 16 2018 09:27:00 GMT+0100 (Mitteleuropäische Normalzeit),1542356820579,7.823966666666666,4,mainSliderRating
169,224672,Looking at the actual life: ,36,"So you are checking personal perception, actions, and the results of action as possible indicators of happiness?\n\nIf it is so, how could results of action be even interpreted as the amount of happiness one percepts?\n\nIs not happiness, all about the perception of self in relation with the environment? At least, that's how I feel.\n\nPS. I love surveys and tests! Send me more :)",higher_degree,1542332542485,12,female,devil,Persian (Farsi),Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,78,50,100,Fri Nov 16 2018 02:28:33 GMT+0100 (CET),1542331713840,13.81075,1,mainSliderRating
169,110895,Looking at the actual life: ,36,"So you are checking personal perception, actions, and the results of action as possible indicators of happiness?\n\nIf it is so, how could results of action be even interpreted as the amount of happiness one percepts?\n\nIs not happiness, all about the perception of self in relation with the environment? At least, that's how I feel.\n\nPS. I love surveys and tests! Send me more :)",higher_degree,1542332542485,12,female,devil,Persian (Farsi),Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,79,22,100,Fri Nov 16 2018 02:28:33 GMT+0100 (CET),1542331713840,13.81075,2,mainSliderRating
169,111129,Looking at the actual life: ,36,"So you are checking personal perception, actions, and the results of action as possible indicators of happiness?\n\nIf it is so, how could results of action be even interpreted as the amount of happiness one percepts?\n\nIs not happiness, all about the perception of self in relation with the environment? At least, that's how I feel.\n\nPS. I love surveys and tests! Send me more :)",higher_degree,1542332542485,12,female,angel,Persian (Farsi),Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,100,50,100,Fri Nov 16 2018 02:28:33 GMT+0100 (CET),1542331713840,13.81075,3,mainSliderRating
169,108549,Looking at the actual life: ,36,"So you are checking personal perception, actions, and the results of action as possible indicators of happiness?\n\nIf it is so, how could results of action be even interpreted as the amount of happiness one percepts?\n\nIs not happiness, all about the perception of self in relation with the environment? At least, that's how I feel.\n\nPS. I love surveys and tests! Send me more :)",higher_degree,1542332542485,12,female,angel,Persian (Farsi),Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,77,50,100,Fri Nov 16 2018 02:28:33 GMT+0100 (CET),1542331713840,13.81075,4,mainSliderRating
168,94873,Looking at the actual life: ,18,,graduated_high_school,1542323599427,12,female,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,76,83,31,Fri Nov 16 2018 00:07:14 GMT+0100 (Mitteleuropäische Normalzeit),1542323234522,6.08175,1,mainSliderRating
168,93674,Looking at the actual life: ,18,,graduated_high_school,1542323599427,12,female,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,25,24,77,Fri Nov 16 2018 00:07:14 GMT+0100 (Mitteleuropäische Normalzeit),1542323234522,6.08175,2,mainSliderRating
168,73138,Looking at the actual life: ,18,,graduated_high_school,1542323599427,12,female,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,86,66,85,Fri Nov 16 2018 00:07:14 GMT+0100 (Mitteleuropäische Normalzeit),1542323234522,6.08175,3,mainSliderRating
168,59644,Looking at the actual life: ,18,,graduated_high_school,1542323599427,12,female,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,22,11,66,Fri Nov 16 2018 00:07:14 GMT+0100 (Mitteleuropäische Normalzeit),1542323234522,6.08175,4,mainSliderRating
167,99931,Looking at the actual life: ,27,,graduated_high_school,1542319859494,12,female,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,100,62,86,Thu Nov 15 2018 23:05:44 GMT+0100 (Central European Standard Time),1542319544614,5.248,1,mainSliderRating
167,54119,Looking at the actual life: ,27,,graduated_high_school,1542319859494,12,female,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,97,30,100,Thu Nov 15 2018 23:05:44 GMT+0100 (Central European Standard Time),1542319544614,5.248,2,mainSliderRating
167,51897,Looking at the actual life: ,27,,graduated_high_school,1542319859494,12,female,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,92,61,82,Thu Nov 15 2018 23:05:44 GMT+0100 (Central European Standard Time),1542319544614,5.248,3,mainSliderRating
167,73739,Looking at the actual life: ,27,,graduated_high_school,1542319859494,12,female,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,98,100,91,Thu Nov 15 2018 23:05:44 GMT+0100 (Central European Standard Time),1542319544614,5.248,4,mainSliderRating
166,195252,Looking at the actual life: ,23,,graduated_high_school,1542314823052,12,female,devil,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,78,36,65,Thu Nov 15 2018 21:29:23 GMT+0100 (Central European Standard Time),1542313763505,17.659116666666666,1,mainSliderRating
166,183178,Looking at the actual life: ,23,,graduated_high_school,1542314823052,12,female,devil,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,83,63,73,Thu Nov 15 2018 21:29:23 GMT+0100 (Central European Standard Time),1542313763505,17.659116666666666,2,mainSliderRating
166,103206,Looking at the actual life: ,23,,graduated_high_school,1542314823052,12,female,angel,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,68,50,81,Thu Nov 15 2018 21:29:23 GMT+0100 (Central European Standard Time),1542313763505,17.659116666666666,3,mainSliderRating
166,120657,Looking at the actual life: ,23,,graduated_high_school,1542314823052,12,female,angel,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,89,61,79,Thu Nov 15 2018 21:29:23 GMT+0100 (Central European Standard Time),1542313763505,17.659116666666666,4,mainSliderRating
165,195899,Looking at the actual life: ,21,I don't think that making the stories about aliens and planets added anything to them that would make people respond in a way that was different from how they would if the storiew were about humans and countries.,graduated_high_school,1542310810173,12,male,angel,"German, Russian",Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,100,49,69,Thu Nov 15 2018 20:09:26 GMT+0100 (GMT+01:00),1542308966116,30.734283333333334,1,mainSliderRating
165,106464,Looking at the actual life: ,21,I don't think that making the stories about aliens and planets added anything to them that would make people respond in a way that was different from how they would if the storiew were about humans and countries.,graduated_high_school,1542310810173,12,male,devil,"German, Russian",Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,22,45,22,Thu Nov 15 2018 20:09:26 GMT+0100 (GMT+01:00),1542308966116,30.734283333333334,2,mainSliderRating
165,1056690,Looking at the actual life: ,21,I don't think that making the stories about aliens and planets added anything to them that would make people respond in a way that was different from how they would if the storiew were about humans and countries.,graduated_high_school,1542310810173,12,male,angel,"German, Russian",Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,80,100,100,Thu Nov 15 2018 20:09:26 GMT+0100 (GMT+01:00),1542308966116,30.734283333333334,3,mainSliderRating
165,116832,Looking at the actual life: ,21,I don't think that making the stories about aliens and planets added anything to them that would make people respond in a way that was different from how they would if the storiew were about humans and countries.,graduated_high_school,1542310810173,12,male,devil,"German, Russian",Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,19,29,72,Thu Nov 15 2018 20:09:26 GMT+0100 (GMT+01:00),1542308966116,30.734283333333334,4,mainSliderRating
164,213672,Looking at the actual life: ,,,,1542309845529,12,,angel,,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,8,17,23,Thu Nov 15 2018 16:22:05 GMT+0100 (Central European Standard Time),1542295325985,241.9924,1,mainSliderRating
164,151157,Looking at the actual life: ,,,,1542309845529,12,,devil,,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,62,0,92,Thu Nov 15 2018 16:22:05 GMT+0100 (Central European Standard Time),1542295325985,241.9924,2,mainSliderRating
164,136552,Looking at the actual life: ,,,,1542309845529,12,,devil,,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,24,4,27,Thu Nov 15 2018 16:22:05 GMT+0100 (Central European Standard Time),1542295325985,241.9924,3,mainSliderRating
164,258957,Looking at the actual life: ,,,,1542309845529,12,,angel,,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,72,80,78,Thu Nov 15 2018 16:22:05 GMT+0100 (Central European Standard Time),1542295325985,241.9924,4,mainSliderRating
163,171009,Looking at the actual life: ,19,,graduated_high_school,1542309693714,12,,angel,,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,98,69,89,Thu Nov 15 2018 20:13:52 GMT+0100 (CET),1542309232805,7.681816666666666,1,mainSliderRating
163,105098,Looking at the actual life: ,19,,graduated_high_school,1542309693714,12,,devil,,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,68,73,71,Thu Nov 15 2018 20:13:52 GMT+0100 (CET),1542309232805,7.681816666666666,2,mainSliderRating
163,62754,Looking at the actual life: ,19,,graduated_high_school,1542309693714,12,,angel,,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,86,91,95,Thu Nov 15 2018 20:13:52 GMT+0100 (CET),1542309232805,7.681816666666666,3,mainSliderRating
163,45508,Looking at the actual life: ,19,,graduated_high_school,1542309693714,12,,devil,,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,90,96,92,Thu Nov 15 2018 20:13:52 GMT+0100 (CET),1542309232805,7.681816666666666,4,mainSliderRating
162,133583,Looking at the actual life: ,18,,graduated_high_school,1542298316843,12,female,devil,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,7,34,60,Thu Nov 15 2018 17:01:34 GMT+0100 (Mitteleuropäische Normalzeit),1542297694451,10.3732,1,mainSliderRating
162,176253,Looking at the actual life: ,18,,graduated_high_school,1542298316843,12,female,angel,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,66,24,22,Thu Nov 15 2018 17:01:34 GMT+0100 (Mitteleuropäische Normalzeit),1542297694451,10.3732,2,mainSliderRating
162,147735,Looking at the actual life: ,18,,graduated_high_school,1542298316843,12,female,angel,german,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,35,25,31,Thu Nov 15 2018 17:01:34 GMT+0100 (Mitteleuropäische Normalzeit),1542297694451,10.3732,3,mainSliderRating
162,129902,Looking at the actual life: ,18,,graduated_high_school,1542298316843,12,female,devil,german,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,70,76,69,Thu Nov 15 2018 17:01:34 GMT+0100 (Mitteleuropäische Normalzeit),1542297694451,10.3732,4,mainSliderRating
161,88673,Looking at the actual life: ,18,,graduated_high_school,1542297975685,12,female,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,100,38,100,Thu Nov 15 2018 17:01:17 GMT+0100,1542297677616,4.967816666666667,1,mainSliderRating
161,40611,Looking at the actual life: ,18,,graduated_high_school,1542297975685,12,female,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,100,33,70,Thu Nov 15 2018 17:01:17 GMT+0100,1542297677616,4.967816666666667,2,mainSliderRating
161,57064,Looking at the actual life: ,18,,graduated_high_school,1542297975685,12,female,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,100,73,100,Thu Nov 15 2018 17:01:17 GMT+0100,1542297677616,4.967816666666667,3,mainSliderRating
161,78832,Looking at the actual life: ,18,,graduated_high_school,1542297975685,12,female,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,100,83,100,Thu Nov 15 2018 17:01:17 GMT+0100,1542297677616,4.967816666666667,4,mainSliderRating
160,162381,Looking at the actual life: ,18,,graduated_high_school,1542297565871,12,male,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,100,100,100,Thu Nov 15 2018 16:43:16 GMT+0100 (Mitteleuropäische Normalzeit),1542296596666,16.153416666666665,1,mainSliderRating
160,80870,Looking at the actual life: ,18,,graduated_high_school,1542297565871,12,male,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,100,100,100,Thu Nov 15 2018 16:43:16 GMT+0100 (Mitteleuropäische Normalzeit),1542296596666,16.153416666666665,2,mainSliderRating
160,74015,Looking at the actual life: ,18,,graduated_high_school,1542297565871,12,male,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,100,100,100,Thu Nov 15 2018 16:43:16 GMT+0100 (Mitteleuropäische Normalzeit),1542296596666,16.153416666666665,3,mainSliderRating
160,73751,Looking at the actual life: ,18,,graduated_high_school,1542297565871,12,male,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,20,15,17,Thu Nov 15 2018 16:43:16 GMT+0100 (Mitteleuropäische Normalzeit),1542296596666,16.153416666666665,4,mainSliderRating
157,88677,Looking at the actual life: ,21,,higher_degree,1542296427122,12,female,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,90,74,94,Thu Nov 15 2018 16:16:03 GMT+0100 (Mitteleuropäische Normalzeit),1542294963554,24.3928,1,mainSliderRating
157,51841,Looking at the actual life: ,21,,higher_degree,1542296427122,12,female,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,100,92,100,Thu Nov 15 2018 16:16:03 GMT+0100 (Mitteleuropäische Normalzeit),1542294963554,24.3928,2,mainSliderRating
157,53517,Looking at the actual life: ,21,,higher_degree,1542296427122,12,female,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Khamma was happy.,98,18,96,Thu Nov 15 2018 16:16:03 GMT+0100 (Mitteleuropäische Normalzeit),1542294963554,24.3928,3,mainSliderRating
157,40713,Looking at the actual life: ,21,,higher_degree,1542296427122,12,female,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,98,61,90,Thu Nov 15 2018 16:16:03 GMT+0100 (Mitteleuropäische Normalzeit),1542294963554,24.3928,4,mainSliderRating
156,734926,Looking at the actual life: ,21,,graduated_high_school,1542293914402,12,female,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,90,86,30,Thu Nov 15 2018 12:26:08 GMT+0100 (Mitteleuropäische Zeit),1542281168301,212.43501666666666,1,mainSliderRating
156,79299,Looking at the actual life: ,21,,graduated_high_school,1542293914402,12,female,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Merrhi was happy.,100,28,64,Thu Nov 15 2018 12:26:08 GMT+0100 (Mitteleuropäische Zeit),1542281168301,212.43501666666666,2,mainSliderRating
156,78136,Looking at the actual life: ,21,,graduated_high_school,1542293914402,12,female,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,100,50,96,Thu Nov 15 2018 12:26:08 GMT+0100 (Mitteleuropäische Zeit),1542281168301,212.43501666666666,3,mainSliderRating
156,63007,Looking at the actual life: ,21,,graduated_high_school,1542293914402,12,female,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,100,18,94,Thu Nov 15 2018 12:26:08 GMT+0100 (Mitteleuropäische Zeit),1542281168301,212.43501666666666,4,mainSliderRating
155,109717,Looking at the actual life: ,,,graduated_high_school,1542293534684,12,female,angel,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,100,96,100,Thu Nov 15 2018 15:45:38 GMT+0100 (Mitteleuropäische Normalzeit),1542293138942,6.5957,1,mainSliderRating
155,69969,Looking at the actual life: ,,,graduated_high_school,1542293534684,12,female,devil,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,88,0,100,Thu Nov 15 2018 15:45:38 GMT+0100 (Mitteleuropäische Normalzeit),1542293138942,6.5957,2,mainSliderRating
155,91820,Looking at the actual life: ,,,graduated_high_school,1542293534684,12,female,angel,German,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,83,85,98,Thu Nov 15 2018 15:45:38 GMT+0100 (Mitteleuropäische Normalzeit),1542293138942,6.5957,3,mainSliderRating
155,88058,Looking at the actual life: ,,,graduated_high_school,1542293534684,12,female,devil,German,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,100,94,100,Thu Nov 15 2018 15:45:38 GMT+0100 (Mitteleuropäische Normalzeit),1542293138942,6.5957,4,mainSliderRating
154,115798,Looking at the actual life: ,25,"The questions aren't crisp. It'd be better if they are framed for further clarity. It could be that they were made so in order to understand the psyche of the user, but a bit of clarity that would help one grasp the idea immediately would definitely help.",graduated_college,1542292882793,12,male,devil,Hindi,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,86,0,1,Thu Nov 15 2018 20:01:18 GMT+0530 (India Standard Time),1542292278353,10.074,1,mainSliderRating
154,60757,Looking at the actual life: ,25,"The questions aren't crisp. It'd be better if they are framed for further clarity. It could be that they were made so in order to understand the psyche of the user, but a bit of clarity that would help one grasp the idea immediately would definitely help.",graduated_college,1542292882793,12,male,devil,Hindi,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,87,0,0,Thu Nov 15 2018 20:01:18 GMT+0530 (India Standard Time),1542292278353,10.074,2,mainSliderRating
154,95545,Looking at the actual life: ,25,"The questions aren't crisp. It'd be better if they are framed for further clarity. It could be that they were made so in order to understand the psyche of the user, but a bit of clarity that would help one grasp the idea immediately would definitely help.",graduated_college,1542292882793,12,male,angel,Hindi,Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Cyp was happy.,100,20,96,Thu Nov 15 2018 20:01:18 GMT+0530 (India Standard Time),1542292278353,10.074,3,mainSliderRating
154,97639,Looking at the actual life: ,25,"The questions aren't crisp. It'd be better if they are framed for further clarity. It could be that they were made so in order to understand the psyche of the user, but a bit of clarity that would help one grasp the idea immediately would definitely help.",graduated_college,1542292882793,12,male,angel,Hindi,Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Noscorr was happy.,100,80,23,Thu Nov 15 2018 20:01:18 GMT+0530 (India Standard Time),1542292278353,10.074,4,mainSliderRating
152,76027,Looking at the actual life: ,23,-,graduated_college,1542291921535,12,female,devil,"german, polish",Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Merrhi was happy.,38,0,61,Thu Nov 15 2018 15:19:17 GMT+0100 (Central European Standard Time),1542291557322,6.070216666666667,1,mainSliderRating
152,122516,Looking at the actual life: ,23,-,graduated_college,1542291921535,12,female,devil,"german, polish",Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Cyp was happy.,55,27,74,Thu Nov 15 2018 15:19:17 GMT+0100 (Central European Standard Time),1542291557322,6.070216666666667,2,mainSliderRating
152,35226,Looking at the actual life: ,23,-,graduated_college,1542291921535,12,female,angel,"german, polish",Completely Disagree,Completely Agree,Good,Looking at the perceived life: ,Khamma was happy.,84,97,96,Thu Nov 15 2018 15:19:17 GMT+0100 (Central European Standard Time),1542291557322,6.070216666666667,3,mainSliderRating
152,87465,Looking at the actual life: ,23,-,graduated_college,1542291921535,12,female,angel,"german, polish",Completely Disagree,Completely Agree,Bad,Looking at the perceived life: ,Noscorr was happy.,63,47,34,Thu Nov 15 2018 15:19:17 GMT+0100 (Central European Standard Time),1542291557322,6.070216666666667,4,mainSliderRating
